alumni_id,student_id,current_employer_id,current_title,years_experience,career_stage,skills_primary,skills_secondary,certifications,achievements,mentoring_interest,volunteering_interest,is_active_member,last_engagement_date,profile_visibility,preferred_contact_method,preferred_time_zone,portfolio_url,github_url,created_at
8447d749-2bb0-4dd4-aa56-5fb8c29d795a,59db4102-0556-4357-aae3-7b08de0e89a2,,,0.0,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",Security+,Dean's List,1,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/sgarner.547,https://github.com/sgarner,2025-10-25T04:47:46
2588a51c-73f0-4ee3-a584-776597730e7a,e6f96eb5-2713-4347-902f-a93c8d6b18d1,,,0.0,Early,"Python, SQL, Statistics","ML, DL, MLOps",AWS CCP,Published Paper,0,0,0,2024-08-01,Public,Phone,America/Los_Angeles,https://portfolio.example.com/afields.548,https://github.com/afields,2025-10-25T04:47:46
26217569-3812-4f7c-ac13-80d46d28aabc,35d58388-c9b4-4970-a8a7-ce4a95fe2c49,24aeebe4-72c5-4d61-be29-6854ddfd8d57,Software Engineer,0.7,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",Security+,Hackathon Winner,1,0,0,2024-01-27,Private,LinkedIn,America/Chicago,https://portfolio.example.com/kshah.549,https://github.com/kshah,2025-10-25T04:47:46
12250101-9c98-4dbc-b696-266c3d424e1a,ade0c710-1357-4005-ad41-1092d9d29768,,,0.0,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",Azure Fundamentals,Volunteer Lead,1,0,1,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/mbuchanan.550,https://github.com/mbuchanan,2025-10-25T04:47:46
e65c2e5e-da69-4a5a-9c20-b37ed49bffa8,20d06942-47a3-4e95-9934-f52cb763b4a3,c5d7b843-f1d0-449d-9ce5-e3047b1f072b,Software Engineer,0.1,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",Security+,Hackathon Winner,1,0,0,2024-04-01,Public,Phone,America/Chicago,https://portfolio.example.com/jramos.551,https://github.com/jramos,2025-10-25T04:47:46
d43e16b1-79a5-44c4-a89c-2a841e0dfa75,a06113fb-9014-4a25-8ebc-3bc5ebe625b4,a55d7edf-8cae-4761-809c-2ab3fdb8f690,Software Engineer,0.1,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Security+,Hackathon Winner,1,1,1,2025-01-25,Public,Email,America/Los_Angeles,https://portfolio.example.com/aarnold.552,https://github.com/aarnold,2025-10-25T04:47:46
a0a005fd-55f2-4754-a7a8-be8d46c0a1b7,91d81682-7e77-4af1-b77e-3c6683d55d7d,,,0.0,Early,"Git, CI/CD, Microservices","SIEM, SOC",None,Volunteer Lead,0,1,0,,Public,LinkedIn,America/Chicago,https://portfolio.example.com/phoward.553,https://github.com/phoward,2025-10-25T04:47:46
ee6ee484-06bd-4ea8-89e3-9a18f95f9d70,5ff27ebd-d3b0-4e23-a6cb-3d16c5877836,f26878ce-8585-4835-8771-21c6f5656bc6,Security Analyst,0.2,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",PMP,,0,1,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/vjones.554,https://github.com/vjones,2025-10-25T04:47:46
4e0f8e16-446c-44cd-9b6f-4c585b1380d8,07143047-d057-4933-9f1f-15092b3407d6,a691c2f0-7ca0-410e-ad49-b2a8400ba628,Business Analyst,0.1,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",AWS CCP,Volunteer Lead,0,1,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/acarpenter.555,https://github.com/acarpenter,2025-10-25T04:47:46
277c376c-bc53-4dac-b3da-087c6125d256,d2456994-361f-4b4e-b6b5-ed92bbef4538,6f3798f2-2482-4063-bb7d-daa483e6de25,Business Analyst,0.2,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",PMP,Hackathon Winner,0,1,1,,SLU-only,Phone,America/Chicago,https://portfolio.example.com/aespinoza.556,https://github.com/aespinoza,2025-10-25T04:47:46
9396586f-9409-4767-8879-7e2a7dab5bab,88d46982-6d76-409d-b981-701b0ef88201,6bca5f5e-a619-4e8d-b871-e69c4d3f352d,Software Engineer,0.3,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",AWS CCP,Hackathon Winner,1,0,1,2025-06-11,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/mevans.557,https://github.com/mevans,2025-10-25T04:47:46
aa00c793-a0aa-4772-a21f-71ed2281f156,15f98ffb-f833-4626-9db1-9a107d93b951,,,0.0,Early,"Python, SQL, Statistics","AWS, Azure, GCP",AWS CCP,Dean's List,1,1,1,2023-12-03,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/tmercado.558,https://github.com/tmercado,2025-10-25T04:47:46
4a7c47fc-4c58-40e8-ac16-828125d029f6,54ff8d7d-ad27-4fdb-934a-ca365c87d54a,93d85412-b719-4de8-b5e5-df36e8b0d559,Security Analyst,0.4,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",None,Volunteer Lead,1,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/mgilbert.559,https://github.com/mgilbert,2025-10-25T04:47:46
3f752fc5-fa4b-4c5f-8300-7c838dff3da3,e4fd0b5b-bd82-48f5-8d40-d0a97ad79a60,,,0.0,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",AWS CCP,Dean's List,1,0,1,2024-03-22,Public,LinkedIn,America/Chicago,https://portfolio.example.com/jgray.560,https://github.com/jgray,2025-10-25T04:47:46
5d55054a-8e40-406a-9117-02bcc1b98d91,af11b86a-8f05-42b1-9078-ab2ceb26245a,e616ee86-0aed-48a2-8af1-343bd717e5c0,Business Analyst,0.4,Early,"Python, SQL, Statistics","Communication, Teamwork",PMP,Published Paper,0,0,0,,Private,Phone,America/New_York,https://portfolio.example.com/mcamacho.561,https://github.com/mcamacho,2025-10-25T04:47:46
055184af-0078-4e18-9a8f-e956a0f60935,8e4e6998-d5c3-427d-af57-702cf6d2629f,de24349c-287f-48ee-bc4a-35bb923c0869,Associate Consultant,0.2,Early,"Java, Algorithms, DS","Communication, Teamwork",Azure Fundamentals,Volunteer Lead,0,0,1,,Public,Email,America/New_York,https://portfolio.example.com/tnelson.562,https://github.com/tnelson,2025-10-25T04:47:46
e11fe2b9-9cb0-4f66-aa1c-b38690a34ca4,f4b91bc4-fa34-4fbc-9b81-56d8127d375e,,,0.0,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",Security+,Volunteer Lead,1,1,1,,Public,Phone,America/New_York,https://portfolio.example.com/cadams.563,https://github.com/cadams,2025-10-25T04:47:46
0bc4cad4-e4ad-4b31-b64a-e52651d2b020,04eda57f-8f19-41cb-9e75-04885c9e5836,,,0.0,Early,"Python, SQL, Statistics","Communication, Teamwork",AWS CCP,Hackathon Winner,1,1,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/wjohnson.564,https://github.com/wjohnson,2025-10-25T04:47:46
24cdb40e-83bf-4209-bcc2-c00459e2c96d,6718cddf-8df4-4507-a218-b96032131e16,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",PMP,Hackathon Winner,0,0,1,2024-09-05,Public,LinkedIn,America/New_York,https://portfolio.example.com/meverett.565,https://github.com/meverett,2025-10-25T04:47:46
c17b67f6-ed02-4b74-afa8-9d0e443b4149,d488923d-9d19-4aa5-8afe-3debdc2e5514,bd779964-4f8e-4482-a113-366b71e2e603,Data Engineer,0.7,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",Security+,Dean's List,1,1,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/thickman.566,https://github.com/thickman,2025-10-25T04:47:46
14d2bf98-a566-4310-9fbf-f0c0e8f12895,9d3cf881-dcb2-492b-adce-6609cfdb04e5,2e578811-3d60-4821-a99e-072e094f13ae,Associate Consultant,0.0,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Security+,,0,0,1,,SLU-only,Email,America/Chicago,https://portfolio.example.com/krussell.567,https://github.com/krussell,2025-10-25T04:47:46
6f56f7d3-5f63-4afe-92c7-632f4e25aed6,13754a7e-64d5-46dc-9115-a0a830d8fc42,012dbded-05ea-43ba-90d0-eba2a2d953d6,Software Engineer,0.2,Early,"Python, SQL, Statistics","Communication, Teamwork",Azure Fundamentals,Dean's List,1,0,0,2023-11-27,Private,Email,America/Chicago,https://portfolio.example.com/sgonzalez.568,https://github.com/sgonzalez,2025-10-25T04:47:46
8b0e37ea-e04c-40d5-b446-5123df081559,67d8ac75-b8c4-4b23-b5a3-c4c80ea1d34b,69c231ba-d6d6-4cbf-b78d-7f5dc04415c0,Associate Consultant,0.1,Early,"ETL, Databases, Cloud","Communication, Teamwork",Security+,Dean's List,1,0,0,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/kreed.569,https://github.com/kreed,2025-10-25T04:47:46
4062dc94-37f8-437e-9572-daab3882a62f,b996be85-7be0-4106-89b2-c70f0c7a3db2,,,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Security+,Hackathon Winner,0,0,1,,Public,LinkedIn,America/New_York,https://portfolio.example.com/sochoa.570,https://github.com/sochoa,2025-10-25T04:47:46
def87caa-9288-4d7c-9d50-2d8ef40b5826,84c399be-d615-46be-889e-3d49a27a277f,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",Azure Fundamentals,Hackathon Winner,0,1,0,,Public,Email,America/New_York,https://portfolio.example.com/jmaddox.571,https://github.com/jmaddox,2025-10-25T04:47:46
7f0e1807-592f-4ce2-809f-220d415794db,ee0ce73c-7fc1-494b-8179-a5b11084b788,7b78e190-fccd-42bf-882f-a7fad8fedc3c,Data Analyst,0.1,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",PMP,Hackathon Winner,0,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/amathis.572,https://github.com/amathis,2025-10-25T04:47:46
da9875e7-3e83-4cfa-b0ef-24701eb7e7b0,af7ea8cc-471e-4a5c-9eb2-e1dda142f4b8,4974ecbe-904f-4355-b4ae-bee882d1a13a,Associate Consultant,0.9,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",Security+,Dean's List,0,1,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/ebryant.573,https://github.com/ebryant,2025-10-25T04:47:46
d30dd44c-be2f-4068-a182-4ee87c242d88,4bd4d3ae-be53-4b3b-b4d5-cd61c37f5057,,,0.0,Early,"Python, SQL, Statistics","Communication, Teamwork",PMP,Hackathon Winner,0,1,1,,Public,Email,America/Chicago,https://portfolio.example.com/lcole.574,https://github.com/lcole,2025-10-25T04:47:46
679db080-a3bd-4d34-9c81-4000682204d3,26fde36b-88c7-4c42-a1dc-39f75ab6e575,,,0.0,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",PMP,Dean's List,1,0,1,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/pmaldonado.575,https://github.com/pmaldonado,2025-10-25T04:47:46
fb719613-3e94-4c57-b7db-ff4037efbb1d,11c67dcc-453b-4d70-abd0-ed91c33e0c8d,,,0.0,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",PMP,Dean's List,1,1,1,2024-01-19,Public,Phone,America/New_York,https://portfolio.example.com/lbowen.576,https://github.com/lbowen,2025-10-25T04:47:46
04ecd468-0fa0-4c79-9eae-23c8955b737e,279344ef-4a23-43c3-aac7-dc40e07b2796,9fb5a99c-4136-4317-a663-a0c748ee69c9,Data Analyst,0.7,Early,"ETL, Databases, Cloud","SIEM, SOC",PMP,Published Paper,1,0,1,2025-01-12,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/ksantiago.577,https://github.com/ksantiago,2025-10-25T04:47:46
235c3306-e395-4ff3-b48b-0c85d08363b1,eea7f7eb-6c9e-43fb-8cdf-5c5da5889923,8d68d4d7-73df-4fd0-833f-34e3b67a46a1,QA Engineer,0.4,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",Security+,Volunteer Lead,0,1,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jbishop.578,https://github.com/jbishop,2025-10-25T04:47:46
48141b8e-f77d-4f3c-96f9-319a5855a9f8,b6418c55-18c1-4941-9268-b35ac85a9caa,3973ddc7-a8db-474b-91d1-003c9a9f1f85,Associate Consultant,0.0,Early,"Java, Algorithms, DS","SIEM, SOC",PMP,Volunteer Lead,0,1,0,,Private,Email,America/New_York,https://portfolio.example.com/rholder.579,https://github.com/rholder,2025-10-25T04:47:46
91aba4a0-358e-4818-844d-474081b3df84,e7060caf-ae6e-4a86-95e3-7642fa1f0577,8fd38fc3-802f-4e09-a537-503492011393,Associate Consultant,0.2,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",None,Volunteer Lead,0,1,1,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/arocha.580,https://github.com/arocha,2025-10-25T04:47:46
31e370ac-ec17-4f04-917a-5b150ca93c7c,fa310870-e73d-4b31-bcfd-c712edc6cc3d,,,0.0,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",PMP,,1,0,0,2024-06-11,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/ecooper.581,https://github.com/ecooper,2025-10-25T04:47:46
3f8eb633-0adc-4978-ad54-0c3267315927,8756a4ed-6d42-403b-bedf-c0368b0cb961,cf2d556c-ad30-44e5-8cf5-a5f408c48577,Business Analyst,0.1,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",None,,1,1,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/dcollins.582,https://github.com/dcollins,2025-10-25T04:47:46
061a3d1b-43d8-4089-80d6-aa1f5eab7b33,99388597-30c1-44bb-b3ab-da1e6e751cdd,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",None,Dean's List,1,1,1,,SLU-only,Phone,America/New_York,https://portfolio.example.com/ptaylor.583,https://github.com/ptaylor,2025-10-25T04:47:46
4de9752f-0da3-4246-b9f8-4b395cb104bf,dbf3f3e1-c6fe-4900-99fb-1885d9788c71,dacfc63b-3dc6-4e3d-bfdb-58e43816f110,Security Analyst,0.4,Early,"Python, SQL, Statistics","AWS, Azure, GCP",Azure Fundamentals,Published Paper,0,1,0,,Private,Email,America/Los_Angeles,https://portfolio.example.com/dhuber.584,https://github.com/dhuber,2025-10-25T04:47:46
002617da-9a6e-4539-ae4d-2b61db6440ee,115481f8-93c1-4125-9125-ee9acf2f778d,,,0.0,Early,"Git, CI/CD, Microservices","SIEM, SOC",None,Hackathon Winner,1,1,0,,Private,Email,America/New_York,https://portfolio.example.com/jcosta.585,https://github.com/jcosta,2025-10-25T04:47:46
08a570c4-4ff5-4679-81c7-5562e98eb949,a374d453-3d15-4a21-8584-5619c2fbfce8,5694d22c-9723-444a-8ad3-0686a9fd60a4,Software Engineer,0.6,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",None,Hackathon Winner,0,0,1,2024-10-10,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/rperez.586,https://github.com/rperez,2025-10-25T04:47:46
18960e5c-7449-4b5e-973a-0cddb2b8ae02,8ffb8b78-cf9a-4076-924d-a506b0364426,,,0.0,Early,"Java, Algorithms, DS","Communication, Teamwork",Security+,Published Paper,0,0,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/wrobinson.587,https://github.com/wrobinson,2025-10-25T04:47:46
3344db1e-9c43-40e3-97f5-2e4fcc6ef2b7,e3ac6fe2-e72c-4468-ba78-1f035e63e137,,,0.0,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",None,Dean's List,1,0,1,,SLU-only,Email,America/Chicago,https://portfolio.example.com/jrodriguez.588,https://github.com/jrodriguez,2025-10-25T04:47:46
ce654932-4fd6-4ae9-96b7-dcd0b67ae493,a49408f3-7459-4a46-af88-28c256aaa693,,,0.0,Early,"ETL, Databases, Cloud","ML, DL, MLOps",AWS CCP,Hackathon Winner,1,0,0,2025-03-06,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/abanks.589,https://github.com/abanks,2025-10-25T04:47:46
35c9f717-0829-4e54-8b4e-ab15a173becc,9bbb158d-269c-4072-9e2d-a9bfb337f223,75f30fd1-5795-414c-8465-2aa066cde572,Software Engineer,0.0,Early,"Network Sec, Splunk, IAM","SIEM, SOC",None,Volunteer Lead,1,0,0,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/mlong.590,https://github.com/mlong,2025-10-25T04:47:46
666788c3-9399-4d5f-af69-5aab09af3585,684b242f-b94d-4d2f-9af5-61534ff0288d,22aba4b4-3373-464d-ae13-26eddb301295,Business Analyst,0.6,Early,"Java, Algorithms, DS","AWS, Azure, GCP",None,Hackathon Winner,0,1,0,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/afleming.591,https://github.com/afleming,2025-10-25T04:47:46
824b61a0-6ca7-42c6-bde4-7d98ad158108,1465ca65-a756-49f5-930e-cfeeb9c6557b,,,0.0,Early,"Java, Algorithms, DS","SIEM, SOC",AWS CCP,Dean's List,1,0,0,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/hjohnson.592,https://github.com/hjohnson,2025-10-25T04:47:46
7ac513f4-79c8-41b3-be29-9cf01cca24db,ab685e90-9e8f-4ec8-b23b-3c9f61b75bb2,,,0.0,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",None,Dean's List,0,1,0,,Private,Email,America/Los_Angeles,https://portfolio.example.com/ghall.593,https://github.com/ghall,2025-10-25T04:47:46
53c79bed-6783-4762-853a-bbdc9717fe1e,8987e5c3-4e06-412c-9100-a1876475d304,,,0.0,Early,"Python, SQL, Statistics","Communication, Teamwork",None,Dean's List,1,0,0,,SLU-only,Phone,America/New_York,https://portfolio.example.com/wroberson.594,https://github.com/wroberson,2025-10-25T04:47:46
30a0d6ec-ed0f-4522-a6b7-ebf7b9ccb158,3cc12ae0-8850-49d4-9bb5-e66be1df84fa,,,0.0,Early,"Power BI, Excel, Storytelling","SIEM, SOC",Azure Fundamentals,Dean's List,0,0,0,,SLU-only,Phone,America/Chicago,https://portfolio.example.com/rcallahan.595,https://github.com/rcallahan,2025-10-25T04:47:46
b4015137-50f8-4cf5-9d07-2098744af732,08d70cbf-14b4-47e3-b6c4-1c15966bb1c4,f7052f7b-3eab-4ad9-91b9-c78782a4075e,QA Engineer,0.3,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",Azure Fundamentals,Published Paper,0,0,1,2024-01-09,SLU-only,Email,America/New_York,https://portfolio.example.com/lwood.596,https://github.com/lwood,2025-10-25T04:47:46
26cf5758-9a2a-4cf9-9b42-852135d1c655,e6d9d86d-81b7-476d-9814-f8e3f2e43a6e,f91e902d-9470-4644-bb6d-d2ce0556fc52,Data Engineer,0.3,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",Security+,,1,0,1,2024-03-14,Private,LinkedIn,America/New_York,https://portfolio.example.com/jbranch.597,https://github.com/jbranch,2025-10-25T04:47:46
84820de5-0956-4446-8069-c846b95cb345,22b6cb40-8f22-4850-8c54-d9880b8251bd,b9e1a1aa-4e9d-4ffe-a1cf-a3a19cd6d5f1,Data Analyst,0.5,Early,"Network Sec, Splunk, IAM","SIEM, SOC",AWS CCP,Dean's List,0,0,1,,SLU-only,Phone,America/New_York,https://portfolio.example.com/rwest.598,https://github.com/rwest,2025-10-25T04:47:46
56b89329-ea3f-4a21-9e15-e6cdf8240900,f02c2601-3c18-4fc5-95d6-f75b355f6b6a,6dd691e9-8aa0-420f-91c1-272e54086b6b,Business Analyst,0.3,Early,"Python, SQL, Statistics","Communication, Teamwork",None,Dean's List,1,0,0,,Public,Email,America/Chicago,https://portfolio.example.com/tward.599,https://github.com/tward,2025-10-25T04:47:46
b8ea9f68-475f-4119-8785-437bc6a84251,72e70984-71a1-4a23-9604-d089c3bd1351,e3085841-1393-452f-8ba3-64757e5dc772,Software Engineer,0.4,Early,"Java, Algorithms, DS","SIEM, SOC",Security+,Published Paper,1,1,1,2024-12-11,Public,Email,America/Los_Angeles,https://portfolio.example.com/kmurphy.600,https://github.com/kmurphy,2025-10-25T04:47:46
83798fa5-a14c-4db6-9dbf-03e486f72ed2,362b36b5-aeef-4954-b3ea-3930ae91c28a,e0032d18-e23c-4f0b-92ce-e59c2d139413,Data Engineer,0.2,Early,"ETL, Databases, Cloud","SIEM, SOC",PMP,,1,0,1,,Public,Phone,America/New_York,https://portfolio.example.com/jkelley.601,https://github.com/jkelley,2025-10-25T04:47:46
a3dab58a-e927-47b5-9092-ab58e1845b83,de7bc971-6388-4635-a36a-3ef1c59fccad,e49c2371-9097-4dc8-b356-a4e505541421,Data Analyst,0.0,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",AWS CCP,Dean's List,0,1,0,2025-07-12,Public,Email,America/Los_Angeles,https://portfolio.example.com/fshaffer.602,https://github.com/fshaffer,2025-10-25T04:47:46
caf936a0-7970-408d-b14d-83f804ae7617,f3acf059-f072-4615-8b7c-09a812ffea21,,,0.0,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",PMP,Published Paper,1,1,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/cyoung.603,https://github.com/cyoung,2025-10-25T04:47:46
1d6f44ac-dd85-4db1-a8c8-855569cb3d0e,c013bea2-cbb1-4456-b4e0-1f195b7aa509,,,0.0,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",AWS CCP,Hackathon Winner,1,1,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/prodriguez.604,https://github.com/prodriguez,2025-10-25T04:47:46
eec0694a-71d3-4daa-a50b-dbdcdd2347b0,2f4ddd07-68e5-4974-9d1d-be8b50eb3d2b,e91c8d18-f76d-4eb2-816f-e8549b3ce9a2,Security Analyst,0.4,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",None,Volunteer Lead,0,0,1,2024-02-27,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/tbass.605,https://github.com/tbass,2025-10-25T04:47:46
a085efd6-9061-4355-ba49-e1390d43a209,804ed92e-bea5-4542-b1b9-5b85fba938f6,7b78e190-fccd-42bf-882f-a7fad8fedc3c,Software Engineer,0.3,Early,"Network Sec, Splunk, IAM","SIEM, SOC",PMP,Hackathon Winner,1,0,0,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/ccooper.606,https://github.com/ccooper,2025-10-25T04:47:46
2c8f1974-1679-4f57-85f1-4ecf63d9096e,db9292cf-6fde-4929-aedd-817b9519d17e,5f78086c-3663-45b0-b608-0fb9f5b5e8d3,QA Engineer,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",PMP,Published Paper,0,1,0,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/abrown.607,https://github.com/abrown,2025-10-25T04:47:46
0c7a1da4-bf20-4640-b8e9-4c1f98f77f95,8cd8229f-142f-4bf6-8a3c-7819a8498707,08a9bf55-4f52-4fff-94df-219c37f11358,QA Engineer,0.8,Early,"Power BI, Excel, Storytelling","SIEM, SOC",Azure Fundamentals,,0,0,0,,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/tlivingston.608,https://github.com/tlivingston,2025-10-25T04:47:46
a0ae8461-ebe4-4343-aead-9acc389e5824,10741e87-1d1a-42d0-8df9-67cb176d72e8,,,0.0,Early,"ETL, Databases, Cloud","SIEM, SOC",None,Volunteer Lead,1,0,1,2023-12-12,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/ccardenas.609,https://github.com/ccardenas,2025-10-25T04:47:46
86dc5d2a-b012-4ed9-a928-57ac267af7cd,fcf60dbd-8349-48c4-bce1-9f83fccca440,,,0.0,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",AWS CCP,Dean's List,0,1,1,2025-08-30,SLU-only,Phone,America/Chicago,https://portfolio.example.com/sbrennan.610,https://github.com/sbrennan,2025-10-25T04:47:46
3a3877e9-bfab-42fe-bef7-3c0b3f7711fa,77aa6118-8d33-4712-96cf-ace2a2ad46b7,0b10428c-202f-4f86-b053-a089e5b8cf2e,Security Analyst,0.0,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",Azure Fundamentals,Dean's List,0,0,1,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/jhunter.611,https://github.com/jhunter,2025-10-25T04:47:46
f66ff074-146d-45f1-ac9a-f3da1dc3567f,add1f210-18e3-4296-9c02-50ef4accb99e,,,0.0,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",None,Published Paper,0,0,1,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/ktran.612,https://github.com/ktran,2025-10-25T04:47:46
575d128c-3bca-4f5c-8f03-04fca4b34e8e,3e89239b-f74a-443c-8585-72d6ba635615,4343a014-d77b-4452-bf0d-716b523be1b1,QA Engineer,0.4,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",None,Published Paper,0,0,0,2024-02-26,Private,Phone,America/Chicago,https://portfolio.example.com/mcantrell.613,https://github.com/mcantrell,2025-10-25T04:47:46
fc6cf3c4-86ab-4715-8b31-66dd75cc4c88,7788ef42-5e71-4e6d-8b13-659abe1298dc,1db65114-8a32-427a-9f24-2b98dc31f01c,Data Analyst,0.2,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",AWS CCP,Dean's List,1,0,1,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/ttownsend.614,https://github.com/ttownsend,2025-10-25T04:47:46
e5fe3493-013d-425f-81bc-45fd2bf94b4f,9042cf60-d6c4-411d-ba72-e1a80dab704d,,,0.0,Early,"Java, Algorithms, DS","AWS, Azure, GCP",AWS CCP,Dean's List,0,0,0,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/lbrown.615,https://github.com/lbrown,2025-10-25T04:47:46
