event_id,event_name,event_type,event_theme,event_description,start_datetime,end_datetime,timezone,delivery_mode,location_venue,location_city,location_state,location_country,organizer_unit,organizer_contact_email,capacity,rsvp_required,registrations_count,attendees_count,feedback_score_avg
3c287c1e-88b3-4f86-a4f0-71ad834ed1e7,Workshop 0537 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-06-04 10:00:00,2025-06-04 13:00:00,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,37,1,37,37,4.56
49d009d3-a9bf-494d-9bd6-e109b0b10627,Meetup 0538 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-10-04 18:00:00,2025-10-04 21:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,68,0,68,68,
a351ecc1-f4df-4e5f-9003-74b20558fec0,Guest Lecture 0539 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2025-06-03 10:00:00,2025-06-03 13:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,214,1,214,163,4.95
0bac5132-91e6-4966-8d45-ab5ccad8318e,Career Fair 0540 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2026-02-18 10:00:00,2026-02-18 11:00:00,America/New_York,Hybrid,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,879,0,459,156,4.36
ebbbed35-1b6c-441a-8f5b-98b9439f089a,Webinar 0541 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-09-09 10:00:00,2025-09-09 13:00:00,America/New_York,Hybrid,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,500,1,369,270,4.69
f6ae72e9-982f-4089-bc44-a4508bb6c540,Workshop 0542 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-09-17 10:00:00,2025-09-17 11:00:00,America/Los_Angeles,Virtual,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,43,1,43,43,4.43
af1c46d7-cdfe-43fe-98e0-6a0a2743f592,Meetup 0543 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2026-02-02 10:00:00,2026-02-02 11:00:00,America/Chicago,Virtual,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,104,1,104,104,4.31
42aa4f3d-3d7d-4ac6-bc07-0ce740284a85,Guest Lecture 0544 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-12-11 10:00:00,2025-12-11 13:00:00,America/Chicago,In-person,Career Services Hall,Chicago,IL,USA,Alumni Office,alumni@slu.edu,188,1,188,188,3.72
9c30d549-7c7b-4775-b8f8-81b2d3ef69a9,Career Fair 0545 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2026-04-04 14:00:00,2026-04-04 18:00:00,America/Chicago,Hybrid,Data Science Hub,Seattle,WA,USA,Alumni Office,alumni@slu.edu,1081,1,149,149,3.7
0cb8e482-03b4-406b-868d-954d7ba83613,Webinar 0546 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-10-12 10:00:00,2025-10-12 12:00:00,America/Los_Angeles,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,484,1,310,310,3.54
454bdeed-8c88-4cd0-ab57-2abfb38cf903,Workshop 0547 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2025-07-03 18:00:00,2025-07-03 21:00:00,America/New_York,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,85,1,85,85,4.56
3e4149c6-e110-4a53-910a-882a3cc59cf9,Meetup 0548 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2026-01-05 14:00:00,2026-01-05 15:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,183,1,183,183,4.19
4fa3b1cf-c816-417c-b10a-adba0ac124b5,Guest Lecture 0549 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-08-04 18:00:00,2025-08-04 20:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,170,1,170,170,3.68
75f45f9c-fe0b-4605-a0aa-4c1127898bec,Career Fair 0550 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2026-03-12 18:00:00,2026-03-12 20:00:00,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,708,0,109,109,4.95
830df2a3-04df-42a7-b083-8527ca17eff0,Webinar 0551 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2026-02-22 18:00:00,2026-02-22 21:00:00,America/Chicago,Hybrid,Alumni Center,Boston,MA,USA,School of Science & Engineering,sse-events@slu.edu,377,1,297,119,4.01
da5cf6b1-0d50-459a-a24d-55d95b660867,Workshop 0552 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2026-02-26 14:00:00,2026-02-26 18:00:00,America/New_York,In-person,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,47,1,47,47,3.94
3b7ec62a-a00c-44f0-a753-a664fa794525,Meetup 0553 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2025-04-30 10:00:00,2025-04-30 14:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,171,1,171,171,4.71
b89974b3-e09a-4fe0-810d-a6444e43bec6,Guest Lecture 0554 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2025-10-30 14:00:00,2025-10-30 17:00:00,America/Chicago,In-person,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,192,1,180,180,3.79
7171b2a6-e810-4ced-8f1c-bee5945b9055,Career Fair 0555 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2026-02-26 10:00:00,2026-02-26 14:00:00,America/Los_Angeles,Virtual,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,1118,1,117,117,4.41
00623eea-a6ee-463a-8ded-8363698cc6d5,Webinar 0556 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2025-12-01 10:00:00,2025-12-01 14:00:00,America/Los_Angeles,In-person,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,338,1,338,213,4.94
02ebdf86-70cc-49b9-b929-fa0b38adceb6,Workshop 0557 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2026-01-06 14:00:00,2026-01-06 16:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,131,1,131,100,3.53
baebc09f-3c5d-43a0-8940-5858d3fd8620,Meetup 0558 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2025-09-26 18:00:00,2025-09-26 21:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,112,0,112,112,4.01
c3ba279a-a821-454e-8e03-0069b95db91a,Guest Lecture 0559 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-10-20 10:00:00,2025-10-20 14:00:00,America/Chicago,Virtual,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,222,1,222,126,4.2
74e73c83-ac2d-4c3d-8d41-d358f52c068a,Career Fair 0560 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2026-03-05 14:00:00,2026-03-05 15:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,805,0,617,239,3.94
2f549575-a4bf-40a5-b45b-110b6508ced4,Webinar 0561 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2025-05-27 10:00:00,2025-05-27 11:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,344,1,292,132,3.52
65f168e7-6903-4c97-92dc-0238a996bb5d,Workshop 0562 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2026-02-16 18:00:00,2026-02-16 20:00:00,America/Chicago,Hybrid,Career Services Hall,Chicago,IL,USA,Alumni Office,alumni@slu.edu,149,1,149,149,4.93
96b986f1-a714-4e57-ad5b-55578eebca27,Meetup 0563 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2026-02-01 10:00:00,2026-02-01 11:00:00,America/Los_Angeles,Hybrid,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,154,1,154,154,4.51
67c7c643-3c8e-49cc-a4f2-6335a205c74e,Guest Lecture 0564 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2025-11-07 18:00:00,2025-11-07 20:00:00,America/New_York,Virtual,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,133,1,133,133,4.95
144e67b4-aa9e-4fa3-a5ce-16a4b6aa8ead,Career Fair 0565 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2025-06-15 18:00:00,2025-06-15 19:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,726,0,371,371,4.18
2e913727-6065-44b5-95a4-c9c295428506,Webinar 0566 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2025-10-25 10:00:00,2025-10-25 11:00:00,America/New_York,Virtual,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,517,1,207,207,4.79
d5d2ec92-6e75-4424-9bc6-85f4c1f11605,Workshop 0567 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2025-06-24 14:00:00,2025-06-24 16:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,50,1,50,50,4.76
d026ec03-c269-4c22-84e9-7bfba4edeb4c,Meetup 0568 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2025-12-24 14:00:00,2025-12-24 16:00:00,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,133,0,133,133,4.91
0ff930f1-de2b-48ec-8e89-0ac60ab66079,Guest Lecture 0569 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2026-02-02 14:00:00,2026-02-02 18:00:00,America/Los_Angeles,Hybrid,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,82,1,82,82,4.49
33dcf680-9dea-42cb-9a95-86f5e200e50d,Career Fair 0570 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2026-02-20 18:00:00,2026-02-20 20:00:00,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,1137,0,264,264,4.87
900518e0-6bc1-4442-be6d-00382eb6a63c,Webinar 0571 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2025-10-31 14:00:00,2025-10-31 17:00:00,America/Los_Angeles,In-person,Data Science Hub,Seattle,WA,USA,Data Science Institute,dsi@slu.edu,337,1,308,308,4.21
9a1b3781-b04b-40b5-b115-b5829b1264ff,Workshop 0572 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2025-08-08 14:00:00,2025-08-08 16:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,106,1,106,106,4.52
f7286098-696b-466d-81fd-970ac1502494,Meetup 0573 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2025-12-21 10:00:00,2025-12-21 12:00:00,America/Chicago,Hybrid,Data Science Hub,Seattle,WA,USA,Data Science Institute,dsi@slu.edu,194,1,194,194,3.97
81f8ae8f-e447-44a7-a729-fb8fe985e87c,Guest Lecture 0574 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2026-01-13 10:00:00,2026-01-13 12:00:00,America/New_York,Virtual,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,112,1,112,112,4.99
ddc5cc03-7e57-4cf5-816d-84ccbc663378,Career Fair 0575 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2025-08-09 14:00:00,2025-08-09 17:00:00,America/Los_Angeles,Virtual,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,1055,0,447,433,4.35
59d546ca-964c-4ddd-a9ee-b96f009f16a3,Webinar 0576 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2025-09-28 14:00:00,2025-09-28 16:00:00,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,496,1,496,207,4.55
55d1e25f-2520-49aa-8a99-0f481c99a28a,Workshop 0577 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2026-01-26 10:00:00,2026-01-26 12:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,37,1,37,37,4.44
67d57aa4-b70f-4c8f-92dc-07558948b12d,Meetup 0578 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-08-29 14:00:00,2025-08-29 18:00:00,America/Los_Angeles,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,136,0,136,136,3.68
43d9f8ae-c9e1-430e-b86b-b7a5226c2428,Guest Lecture 0579 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2025-06-06 10:00:00,2025-06-06 14:00:00,America/New_York,Hybrid,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,146,1,146,146,
b29f9194-6c89-4415-b56f-310b8fd6435e,Career Fair 0580 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2025-10-19 10:00:00,2025-10-19 12:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,532,0,532,125,4.01
80d838b4-b67f-4c07-81e2-11ecc0f9b97c,Webinar 0581 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-11-04 14:00:00,2025-11-04 18:00:00,America/New_York,Virtual,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,368,1,163,163,4.12
87260cb0-df15-4170-81e0-057c45cbeea6,Workshop 0582 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-05-11 10:00:00,2025-05-11 14:00:00,America/Chicago,Virtual,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,111,1,111,111,4.33
9e546af6-c5e0-4015-abc1-63971c9c5a7a,Meetup 0583 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2025-12-19 10:00:00,2025-12-19 14:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,123,1,100,100,3.83
4a43db3f-56cf-4909-9478-3e083b201a7d,Guest Lecture 0584 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2026-02-14 10:00:00,2026-02-14 13:00:00,America/Los_Angeles,Virtual,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,162,1,162,162,4.58
d1139120-53a7-4ced-af7b-2789f97b34d0,Career Fair 0585 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2026-02-08 18:00:00,2026-02-08 21:00:00,America/Los_Angeles,Hybrid,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,1121,0,228,169,3.65
3978a019-1b8d-4c08-a708-a5a2f6cb0325,Webinar 0586 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2026-02-22 14:00:00,2026-02-22 15:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,301,1,301,255,4.13
bade64b9-5680-40d7-af52-a96b8a542cc4,Workshop 0587 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2025-12-08 10:00:00,2025-12-08 11:00:00,America/Los_Angeles,In-person,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,50,1,50,50,4.06
c442b87d-0d8a-4e3b-9228-9e6ad7e13c18,Meetup 0588 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2025-06-14 18:00:00,2025-06-14 22:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,163,0,125,125,4.81
c1a84bd6-3dae-42e3-857c-4ec47f08336f,Guest Lecture 0589 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-12-31 14:00:00,2025-12-31 16:00:00,America/Los_Angeles,Hybrid,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,225,1,101,101,4.23
0dee0a33-3a8f-4821-847d-533f1cd558a7,Career Fair 0590 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2026-02-19 10:00:00,2026-02-19 12:00:00,America/New_York,Hybrid,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,742,0,673,107,3.93
f152da27-ebc4-478c-9682-4552cad85dfc,Webinar 0591 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2026-04-14 14:00:00,2026-04-14 16:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Career Services,careerservices@slu.edu,338,1,338,286,4.57
0704d37e-2061-4b39-917d-6cc4dee758a2,Workshop 0592 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2025-12-21 10:00:00,2025-12-21 13:00:00,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,123,1,123,123,3.92
0cd2a339-46a5-4d05-9504-7c1ba26993dd,Meetup 0593 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2026-02-26 14:00:00,2026-02-26 16:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,89,1,89,89,4.44
e7ebb1a1-a6a0-4d9d-a7c7-febbc9a3a03e,Guest Lecture 0594 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2025-11-18 18:00:00,2025-11-18 21:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,196,1,196,148,
c8128ff3-a86e-47a2-8f2b-824d34aef00a,Career Fair 0595 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2026-04-12 14:00:00,2026-04-12 15:00:00,America/Los_Angeles,Virtual,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1041,0,358,345,4.26
